,id,title,condition,thumbnail_id,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,thumbnail,currency_id,order_backend,price,original_price,sale_price,available_quantity,official_store_id,use_thumbnail_id,accepts_mercadopago,shipping,stop_time,seller,attributes,installments,winner_item_id,catalog_listing,discounts,promotions,inventory_id,official_store_name,differential_pricing,variation_filters,variations_data
0,MLA1392727309,Auriculares Soul S389 Manos Libres Micrófono Celular 3.5mm Color Negro,new,677351-MLU72566282522_112023,MLA23033406,gold_special,https://www.mercadolibre.com.ar/auriculares-soul-s389-manos-libres-microfono-celular-35mm-color-negro/p/MLA23033406,buy_it_now,MLA,MLA3697,MLA-HEADPHONES,http://http2.mlstatic.com/D_677351-MLU72566282522_112023-I.jpg,ARS,1,3643.0,,,50,,True,True,"{'store_pick_up': False, 'free_shipping': False, 'logistic_type': 'fulfillment', 'mode': 'me2', 'tags': ['fulfillment'], 'benefits': None, 'promise': None}",2043-10-13T04:00:00.000Z,"{'id': 161619180, 'nickname': 'SEYNA_COMPUTACION'}","[{'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': '18849453', 'value_name': 'S389', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '18849453', 'name': 'S389', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'BRAND', 'name': 'Marca', 'value_id': '2131342', 'value_name': 'Soul', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2131342', 'name': 'Soul', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'CABLE_LENGTH', 'name': 'Largo del cable', 'value_id': '1047539', 'value_name': '120 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 120, 'unit': 'cm'}, 'values': [{'id': '1047539', 'name': '120 cm', 'struct': {'number': 120, 'unit': 'cm'}, 'source': 4709228965570453}], 'source': 4709228965570453, 'value_type': 'number_unit'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6402814585011704}], 'source': 6402814585011704, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '13289200', 'value_name': 'Manos Libres', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13289200', 'name': 'Manos Libres', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '7996064', 'value_name': 'S389', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '7996064', 'name': 'S389', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '10.2 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 10.2, 'unit': 'cm'}, 'values': [{'id': None, 'name': '10.2 cm', 'struct': {'number': 10.2, 'unit': 'cm'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit'}, {'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '10 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 10, 'unit': 'g'}, 'values': [{'id': None, 'name': '10 g', 'struct': {'number': 10, 'unit': 'g'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit'}]",,,True,,[],WVDQ86043,,,,
1,MLA1392195983,Audífonos Kz Edx Pro - Con Micrófono - Hifi Alta Definición,new,906863-MLU73420509421_122023,MLA19837562,gold_special,https://www.mercadolibre.com.ar/audifonos-kz-edx-pro-con-microfono-hifi-alta-definicion/p/MLA19837562,buy_it_now,MLA,MLA3697,MLA-HEADPHONES,http://http2.mlstatic.com/D_906863-MLU73420509421_122023-I.jpg,ARS,2,27150.0,,,1,,True,True,"{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'cross_docking', 'mode': 'me2', 'tags': ['self_service_in', 'mandatory_free_shipping'], 'benefits': None, 'promise': None}",2043-10-07T04:00:00.000Z,"{'id': 207489280, 'nickname': 'PREMIUMSHOP.COM.AR'}","[{'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': '21213088', 'value_name': 'KZ EDX Pro', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '21213088', 'name': 'KZ EDX Pro', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'BRAND', 'name': 'Marca', 'value_id': '431026', 'value_name': 'KZ', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '431026', 'name': 'KZ', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'CABLE_LENGTH', 'name': 'Largo del cable', 'value_id': '124833', 'value_name': '1.2 m', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 1.2, 'unit': 'm'}, 'values': [{'id': '124833', 'name': '1.2 m', 'struct': {'unit': 'm', 'number': 1.2}, 'source': 4709228965570453}], 'source': 4709228965570453, 'value_type': 'number_unit'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '126366', 'value_name': 'Gamer', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '126366', 'name': 'Gamer', 'struct': None, 'source': 4709228965570453}], 'source': 4709228965570453, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '13723633', 'value_name': 'EDX Pro with mic', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13723633', 'name': 'EDX Pro with mic', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}]","{'quantity': 6, 'amount': 7191.13, 'rate': 58.92, 'currency_id': 'ARS'}",,True,,[],,,,,
2,MLA1381458925,Auriculares Inalámbricos Myp P47 Negro,new,643961-MLU73129172102_122023,MLA23292237,gold_special,https://www.mercadolibre.com.ar/auriculares-inalambricos-myp-p47-negro/p/MLA23292237,buy_it_now,MLA,MLA3697,MLA-HEADPHONES,http://http2.mlstatic.com/D_643961-MLU73129172102_122023-I.jpg,ARS,3,5732.0,10099.0,,1,,True,True,"{'store_pick_up': False, 'free_shipping': False, 'logistic_type': 'fulfillment', 'mode': 'me2', 'tags': ['fulfillment', 'self_service_in'], 'benefits': None, 'promise': None}",2043-07-29T04:00:00.000Z,"{'id': 184851097, 'nickname': '-AMERICARS-'}","[{'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': '13466594', 'value_name': 'P47', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13466594', 'name': 'P47', 'struct': None, 'source': 3942444344910321}], 'source': 3942444344910321, 'value_type': 'string'}, {'id': 'BRAND', 'name': 'Marca', 'value_id': '19160111', 'value_name': 'MYP', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '19160111', 'name': 'MYP', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'CABLE_LENGTH', 'name': 'Largo del cable', 'value_id': '8280', 'value_name': '2 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 2, 'unit': 'cm'}, 'values': [{'id': '8280', 'name': '2 cm', 'struct': {'number': 2, 'unit': 'cm'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '2403275', 'value_name': 'P', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2403275', 'name': 'P', 'struct': None, 'source': 3942444344910321}], 'source': 3942444344910321, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '13466597', 'value_name': 'P47', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13466597', 'name': 'P47', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}]","{'quantity': 6, 'amount': 1518.22, 'rate': 58.92, 'currency_id': 'ARS'}",,True,,[],NJNM16148,,,,
3,MLA1370606673,Auriculares Inalámbricos Bluetooth Lenovo Lp40 Pro Rosa Color Rosa Claro Color De La Luz Verde,new,661727-MLU72746499870_112023,MLA21079045,gold_special,https://www.mercadolibre.com.ar/auriculares-inalambricos-bluetooth-lenovo-lp40-pro-rosa-color-rosa-claro-color-de-la-luz-verde/p/MLA21079045,buy_it_now,MLA,MLA3697,MLA-HEADPHONES,http://http2.mlstatic.com/D_661727-MLU72746499870_112023-I.jpg,ARS,4,22999.0,,,1,3002.0,True,True,"{'store_pick_up': False, 'free_shipping': False, 'logistic_type': 'fulfillment', 'mode': 'me2', 'tags': ['fulfillment', 'self_service_in'], 'benefits': None, 'promise': None}",2043-05-17T04:00:00.000Z,"{'id': 628983051, 'nickname': 'JD ARG'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '7494', 'value_name': 'Lenovo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '7494', 'name': 'Lenovo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'DETAILED_MODEL', 'name': 'Modelo detallado', 'value_id': None, 'value_name': 'Lenovo LP40 Pro', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'Lenovo LP40 Pro', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '32222354', 'value_name': 'LP40', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '32222354', 'name': 'LP40', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '9515', 'value_name': 'Pro', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '9515', 'name': 'Pro', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '10 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 10, 'unit': 'cm'}, 'values': [{'id': None, 'name': '10 cm', 'struct': {'number': 10, 'unit': 'cm'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit'}, {'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '80 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 80, 'unit': 'g'}, 'values': [{'id': None, 'name': '80 g', 'struct': {'number': 80, 'unit': 'g'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit'}]","{'quantity': 6, 'amount': 6091.67, 'rate': 58.92, 'currency_id': 'ARS'}",,True,,[],QFQV52390,JD,,,
4,MLA1621999832,Auriculares Bluetooth Xiaomi Mi True Earbuds Basic 2,new,682278-MLA74329015323_012024,MLA19787287,gold_special,https://www.mercadolibre.com.ar/auriculares-bluetooth-xiaomi-mi-true-earbuds-basic-2/p/MLA19787287,buy_it_now,MLA,MLA3697,MLA-HEADPHONES,http://http2.mlstatic.com/D_682278-MLA74329015323_012024-I.jpg,ARS,5,18908.0,,,1,,True,True,"{'store_pick_up': False, 'free_shipping': False, 'logistic_type': 'xd_drop_off', 'mode': 'me2', 'tags': ['MLA-CHG-threshold-ene-24'], 'benefits': None, 'promise': None}",2044-02-10T01:50:38.299Z,"{'id': 1570780112, 'nickname': 'VORTEXML'}","[{'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': '9097627', 'value_name': 'TWSEJ061LS', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '9097627', 'name': 'TWSEJ061LS', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'BRAND', 'name': 'Marca', 'value_id': '59387', 'value_name': 'Xiaomi', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '59387', 'name': 'Xiaomi', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'CABLE_LENGTH', 'name': 'Largo del cable', 'value_id': '3116130', 'value_name': '1.25 m', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 1.25, 'unit': 'm'}, 'values': [{'id': '3116130', 'name': '1.25 m', 'struct': {'number': 1.25, 'unit': 'm'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '59783', 'value_name': 'Mi', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '59783', 'name': 'Mi', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '13483450', 'value_name': 'True Wireless Earbuds Basic 2', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13483450', 'name': 'True Wireless Earbuds Basic 2', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}]","{'quantity': 6, 'amount': 5008.1, 'rate': 58.92, 'currency_id': 'ARS'}",,True,,[],,,,,
5,MLA1407231661,Auriculares Inalámbricos Vincha Aiwa Bluetooth V5.3 - 10hs Color Negro Color De La Luz Rojo,new,754957-MLU74263891725_012024,MLA30581008,gold_special,https://www.mercadolibre.com.ar/auriculares-inalambricos-vincha-aiwa-bluetooth-v53-10hs-color-negro-color-de-la-luz-rojo/p/MLA30581008,buy_it_now,MLA,MLA3697,MLA-HEADPHONES,http://http2.mlstatic.com/D_754957-MLU74263891725_012024-I.jpg,ARS,6,27999.0,32999.0,,50,1938.0,True,True,"{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'fulfillment', 'mode': 'me2', 'tags': ['fulfillment', 'mandatory_free_shipping'], 'benefits': None, 'promise': None}",2044-02-09T11:23:36.000Z,"{'id': 608846165, 'nickname': 'MERCADOLIBRE ELECTRONICA_AR'}","[{'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': '29832908', 'value_name': 'AVA-BT401N', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '29832908', 'name': 'AVA-BT401N', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'BRAND', 'name': 'Marca', 'value_id': '16599', 'value_name': 'Aiwa', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '16599', 'name': 'Aiwa', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '7446666', 'value_name': 'Bluetooth', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '7446666', 'name': 'Bluetooth', 'struct': None, 'source': 8748668969142}], 'source': 8748668969142, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '29832910', 'value_name': 'AVA-BT401N', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '29832910', 'name': 'AVA-BT401N', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '22.4 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 22.4, 'unit': 'cm'}, 'values': [{'id': None, 'name': '22.4 cm', 'struct': {'number': 22.4, 'unit': 'cm'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit'}, {'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '260 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 260, 'unit': 'g'}, 'values': [{'id': None, 'name': '260 g', 'struct': {'number': 260, 'unit': 'g'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit'}]","{'quantity': 6, 'amount': 7416, 'rate': 58.92, 'currency_id': 'ARS'}",,True,,[],OTUR19115,Mercado Libre Electronica,,,
6,MLA1670154286,Auriculares Inalámbricos Lenovo Bluetooth Qt81 Ipx4 Negro,new,613543-MLA74245612043_012024,MLA19719404,gold_special,https://www.mercadolibre.com.ar/auriculares-inalambricos-lenovo-bluetooth-qt81-ipx4-negro/p/MLA19719404,buy_it_now,MLA,MLA3697,MLA-HEADPHONES,http://http2.mlstatic.com/D_613543-MLA74245612043_012024-I.jpg,ARS,7,15697.0,,,1,,True,True,"{'store_pick_up': False, 'free_shipping': False, 'logistic_type': 'xd_drop_off', 'mode': 'me2', 'tags': ['self_service_in'], 'benefits': None, 'promise': None}",2044-02-10T04:00:00.000Z,"{'id': 256690178, 'nickname': 'PABLOLAM2110'}","[{'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': '13364568', 'value_name': 'QT 81', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13364568', 'name': 'QT 81', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'BRAND', 'name': 'Marca', 'value_id': '7494', 'value_name': 'Lenovo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '7494', 'name': 'Lenovo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'DETAILED_MODEL', 'name': 'Modelo detallado', 'value_id': '13922872', 'value_name': 'Bluetooth', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13922872', 'name': 'Bluetooth', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6402814585011704}], 'source': 6402814585011704, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '13364570', 'value_name': 'Ear Phone', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13364570', 'name': 'Ear Phone', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '13362819', 'value_name': 'QT81', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13362819', 'name': 'QT81', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}]","{'quantity': 6, 'amount': 4157.61, 'rate': 58.92, 'currency_id': 'ARS'}",,True,,[],,,,,
7,MLA1592259844,Auriculares Suono Plegable P47 - Color Rosa,new,636142-MLA51986118394_102022,MLA19921219,gold_special,https://www.mercadolibre.com.ar/auriculares-suono-plegable-p47-color-rosa/p/MLA19921219,buy_it_now,MLA,MLA3697,MLA-HEADPHONES,http://http2.mlstatic.com/D_636142-MLA51986118394_102022-I.jpg,ARS,8,10236.28,11184.0,,1,,True,True,"{'store_pick_up': False, 'free_shipping': False, 'logistic_type': 'fulfillment', 'mode': 'me2', 'tags': ['fulfillment', 'self_service_in'], 'benefits': None, 'promise': None}",2043-12-02T04:00:00.000Z,"{'id': 63888516, 'nickname': 'TIENDA POKEN'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '8900905', 'value_name': 'Suono', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '8900905', 'name': 'Suono', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'CABLE_LENGTH', 'name': 'Largo del cable', 'value_id': '6353878', 'value_name': '3.5 mm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 3.5, 'unit': 'mm'}, 'values': [{'id': '6353878', 'name': '3.5 mm', 'struct': {'number': 3.5, 'unit': 'mm'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6402814585011704}], 'source': 6402814585011704, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '3718103', 'value_name': 'Plegable', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '3718103', 'name': 'Plegable', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '13466597', 'value_name': 'P47', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13466597', 'name': 'P47', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '11.2 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 11.2, 'unit': 'cm'}, 'values': [{'id': None, 'name': '11.2 cm', 'struct': {'number': 11.2, 'unit': 'cm'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit'}, {'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '200 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 200, 'unit': 'g'}, 'values': [{'id': None, 'name': '200 g', 'struct': {'number': 200, 'unit': 'g'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit'}]","{'quantity': 6, 'amount': 2711.25, 'rate': 58.92, 'currency_id': 'ARS'}",,True,,[],HAWH96548,,,,
8,MLA880202009,Auriculares Philips Shl5005 Negro,new,726716-MLU72703529531_112023,MLA15286014,gold_special,https://www.mercadolibre.com.ar/auriculares-philips-shl5005-negro/p/MLA15286014,buy_it_now,MLA,MLA3697,MLA-HEADPHONES,http://http2.mlstatic.com/D_726716-MLU72703529531_112023-I.jpg,ARS,9,22964.25,30619.0,,1,,True,True,"{'store_pick_up': False, 'free_shipping': False, 'logistic_type': 'fulfillment', 'mode': 'me2', 'tags': ['fulfillment'], 'benefits': None, 'promise': None}",2041-10-22T20:55:37.000Z,"{'id': 78024526, 'nickname': 'IMPORTADORAFOTOGRAFICA.COM.AR'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '3', 'value_name': 'Philips', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '3', 'name': 'Philips', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'CABLE_LENGTH', 'name': 'Largo del cable', 'value_id': '124833', 'value_name': '1.2 m', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 1.2, 'unit': 'm'}, 'values': [{'id': '124833', 'name': '1.2 m', 'struct': {'unit': 'm', 'number': 1.2}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}, {'id': 'DETAILED_MODEL', 'name': 'Modelo detallado', 'value_id': '10819660', 'value_name': 'SHL5005BK', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '10819660', 'name': 'SHL5005BK', 'struct': None, 'source': 4709228965570453}], 'source': 4709228965570453, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '7923223', 'value_name': 'SHL5005', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '7923223', 'name': 'SHL5005', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '22.2 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 22.2, 'unit': 'cm'}, 'values': [{'id': None, 'name': '22.2 cm', 'struct': {'number': 22.2, 'unit': 'cm'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit'}, {'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '160 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 160, 'unit': 'g'}, 'values': [{'id': None, 'name': '160 g', 'struct': {'number': 160, 'unit': 'g'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit'}]","{'quantity': 6, 'amount': 6082.46, 'rate': 58.92, 'currency_id': 'ARS'}",,True,,[],RDIB44675,,,,
