,id,title,condition,thumbnail_id,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,thumbnail,currency_id,order_backend,price,original_price,sale_price,available_quantity,official_store_id,use_thumbnail_id,accepts_mercadopago,stop_time,winner_item_id,catalog_listing,discounts,promotions,inventory_id,official_store_name,variation_filters,variations_data,store_pick_up,free_shipping,logistic_type,mode,tags,benefits,promise,id_seller,nickname,0,1,2,3,4,5,6,7,8,9,10,11,12,quantity,amount,rate,currency_id,id_differential_pricing
0,MCO1349432535,Asiento Sillín Bicicleta Gw Comfort Plus Antiprostático,new,762326-MLU74085541988_012024,MCO27667110,gold_special,https://www.mercadolibre.com.co/asiento-sillin-bicicleta-gw-comfort-plus-antiprostatico/p/MCO27667110,buy_it_now,MCO,MCO158243,MCO-BICYCLE_SEATS,http://http2.mlstatic.com/D_762326-MLU74085541988_012024-I.jpg,COP,1,24904,24904.0,,1,,True,True,2043-10-13T04:00:00.000Z,,True,,[],TGPR16888,,,,False,False,cross_docking,me2,[],,,240348085,BIKETECH CARTAGO,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '5960584', 'value_name': 'GW', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '5960584', 'name': 'GW', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'FILTRABLE_GENDER', 'name': 'Género filtrables', 'value_id': None, 'value_name': 'Mujer,Hombre', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '18549361', 'name': 'Mujer', 'struct': None, 'source': 2579503448603610}, {'id': '18549360', 'name': 'Hombre', 'struct': None, 'source': 2579503448603610}], 'source': 7363830417619661, 'value_type': 'list'}","{'id': 'GENDER', 'name': 'Género', 'value_id': '110461', 'value_name': 'Sin género', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '110461', 'name': 'Sin género', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'list'}","{'id': 'LENGTH', 'name': 'Largo', 'value_id': '3112949', 'value_name': '260 mm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': '3112949', 'name': '260 mm', 'struct': {'unit': 'mm', 'number': 260}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 260, 'value_struct.unit': 'mm'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '8585927', 'value_name': 'Comfort Plus', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '8585927', 'name': 'Comfort Plus', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '25.6 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '25.6 cm', 'struct': {'number': 25.6, 'unit': 'cm'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit', 'value_struct.number': 25.6, 'value_struct.unit': 'cm'}","{'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '620 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '620 g', 'struct': {'unit': 'g', 'number': 620}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit', 'value_struct.number': 620, 'value_struct.unit': 'g'}","{'id': 'WEIGHT', 'name': 'Peso', 'value_id': '2146983', 'value_name': '625 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': '2146983', 'name': '625 g', 'struct': {'unit': 'g', 'number': 625}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 625, 'value_struct.unit': 'g'}",,,,,36.0,691.78,0.0,COP,
1,MCO1333729713,Linterna Tactica Recargable De Larga Distancia Led Color De La Linterna Verde Color De La Luz Blanco,new,710625-MLU73883611211_012024,MCO23772741,gold_special,https://www.mercadolibre.com.co/linterna-tactica-recargable-de-larga-distancia-led-color-de-la-linterna-verde-color-de-la-luz-blanco/p/MCO23772741,buy_it_now,MCO,MCO47781,MCO-FLASHLIGHTS,http://http2.mlstatic.com/D_710625-MLU73883611211_012024-I.jpg,COP,2,8344,,,50,,True,True,2043-08-27T04:00:00.000Z,,True,,[],VRWO80836,,,,False,False,drop_off,me2,[],,,443923880,ELECTRONICOSJAPONP,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '276243', 'value_name': 'Genérica', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '276243', 'name': 'Genérica', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}","{'id': 'LENGTH', 'name': 'Largo', 'value_id': '13407849', 'value_name': '11 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': '13407849', 'name': '11 cm', 'struct': {'unit': 'cm', 'number': 11}, 'source': 4709228965570453}], 'source': 4709228965570453, 'value_type': 'number_unit', 'value_struct.number': 11, 'value_struct.unit': 'cm'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '15926263', 'value_name': 'Linterna', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '15926263', 'name': 'Linterna', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '11.6 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '11.6 cm', 'struct': {'unit': 'cm', 'number': 11.6}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit', 'value_struct.number': 11.6, 'value_struct.unit': 'cm'}","{'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '80 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '80 g', 'struct': {'number': 80, 'unit': 'g'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit', 'value_struct.number': 80, 'value_struct.unit': 'g'}","{'id': 'WEIGHT', 'name': 'Peso', 'value_id': '14328536', 'value_name': '80 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': '14328536', 'name': '80 g', 'struct': {'number': 80, 'unit': 'g'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 80, 'value_struct.unit': 'g'}",,,,,,,,,,,
2,MCO1397105709,Colchoneta Magnux Yoga Pilates Mat Tapete Ejercicios 10mm De Grosor,new,949466-MLU74643617016_022024,MCO34102507,gold_special,https://www.mercadolibre.com.co/colchoneta-magnux-yoga-pilates-mat-tapete-ejercicios-10mm-de-grosor/p/MCO34102507,buy_it_now,MCO,MCO441677,MCO-EXERCISE_AND_YOGA_MATS,http://http2.mlstatic.com/D_949466-MLU74643617016_022024-I.jpg,COP,3,39900,59900.0,,250,2023.0,True,True,2044-02-23T04:00:00.000Z,,True,,[],TFIV26266,MAGNUX,,,False,False,fulfillment,me2,['fulfillment'],,,212962423,WWW.BIG44SALE.COM,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '20678993', 'value_name': 'Magnux', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '20678993', 'name': 'Magnux', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'list'}","{'id': 'LENGTH', 'name': 'Largo', 'value_id': '3430231', 'value_name': '183 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': '3430231', 'name': '183 cm', 'struct': {'number': 183, 'unit': 'cm'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 183, 'value_struct.unit': 'cm'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '34359899', 'value_name': 'TAPETEYOGA', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '34359899', 'name': 'TAPETEYOGA', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '17.4 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '17.4 cm', 'struct': {'number': 17.4, 'unit': 'cm'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit', 'value_struct.number': 17.4, 'value_struct.unit': 'cm'}","{'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '660 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '660 g', 'struct': {'number': 660, 'unit': 'g'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit', 'value_struct.number': 660, 'value_struct.unit': 'g'}",,,,,,,,36.0,1108.33,0.0,COP,
3,MCO1312014711,Bomba De Mano Para Inflar Pedal 60 Psi Truper 101667 Color Naranja,new,912326-MLU72574318952_112023,MCO22609134,gold_special,https://www.mercadolibre.com.co/bomba-de-mano-para-inflar-pedal-60-psi-truper-101667-color-naranja/p/MCO22609134,buy_it_now,MCO,MCO371424,MCO-MANUAL_AND_FOOT_AIR_PUMPS,http://http2.mlstatic.com/D_912326-MLU72574318952_112023-I.jpg,COP,4,18031,21990.0,,1,1961.0,True,True,2043-07-01T04:00:00.000Z,,True,,[],OWAI66320,GM Comunicaciones,,,False,False,fulfillment,me2,"['fulfillment', 'self_service_in']",,,147458773,GMCOMUNICACIONESY ELECTRONICA,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '43878', 'value_name': 'Truper', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '43878', 'name': 'Truper', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'list'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '18212999', 'value_name': 'BOPE-60', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '18212999', 'name': 'BOPE-60', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '16 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '16 cm', 'struct': {'number': 16, 'unit': 'cm'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit', 'value_struct.number': 16, 'value_struct.unit': 'cm'}","{'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '260 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '260 g', 'struct': {'unit': 'g', 'number': 260}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit', 'value_struct.number': 260, 'value_struct.unit': 'g'}",,,,,,,,,,,,,
4,MCO1399248691,Mini Bicicleta Magnux Estatica Ejercitador Pedal Portatil,new,892175-MLU74529214860_022024,MCO34000980,gold_special,https://www.mercadolibre.com.co/mini-bicicleta-magnux-estatica-ejercitador-pedal-portatil/p/MCO34000980,buy_it_now,MCO,MCO431615,MCO-PEDAL_EXERCISERS,http://http2.mlstatic.com/D_892175-MLU74529214860_022024-I.jpg,COP,5,159900,359800.0,,1,2023.0,True,True,2044-02-29T04:00:00.000Z,,True,,[],CYGD25641,MAGNUX,,,False,True,fulfillment,me2,"['fulfillment', 'mandatory_free_shipping']",,,212962423,WWW.BIG44SALE.COM,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '20678993', 'value_name': 'Magnux', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '20678993', 'name': 'Magnux', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'list'}","{'id': 'LENGTH', 'name': 'Largo', 'value_id': None, 'value_name': '49 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '49 cm', 'struct': {'number': 49, 'unit': 'cm'}, 'source': 3376461333454861}], 'source': 3376461333454861, 'value_type': 'number_unit', 'value_struct.number': 49, 'value_struct.unit': 'cm'}","{'id': 'LINE', 'name': 'Línea', 'value_id': '34220671', 'value_name': 'SPINBIKE', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '34220671', 'name': 'SPINBIKE', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '34220672', 'value_name': 'MINISPIN', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '34220672', 'name': 'MINISPIN', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '38.8 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '38.8 cm', 'struct': {'unit': 'cm', 'number': 38.8}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit', 'value_struct.number': 38.8, 'value_struct.unit': 'cm'}","{'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '2600 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '2600 g', 'struct': {'number': 2600, 'unit': 'g'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit', 'value_struct.number': 2600, 'value_struct.unit': 'g'}","{'id': 'WEIGHT', 'name': 'Peso', 'value_id': '-1', 'value_name': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '-1', 'name': None, 'struct': None, 'source': 3376461333454861}], 'source': 3376461333454861, 'value_type': 'number_unit'}",,,,,,36.0,4441.67,0.0,COP,
5,MCO1507740800,Bicicleta Spinning Con Monitor Frecuencia Cardiaca 13 Kgs Color Negro/azul Marca Homesale,new,612796-MLA54966347160_042023,MCO19465669,gold_special,https://www.mercadolibre.com.co/bicicleta-spinning-con-monitor-frecuencia-cardiaca-13-kgs-color-negroazul-marca-homesale/p/MCO19465669,buy_it_now,MCO,MCO31049,MCO-STATIONARY_BICYCLES,http://http2.mlstatic.com/D_612796-MLA54966347160_042023-I.jpg,COP,6,569300,1099900.0,,150,1651.0,True,True,2043-04-22T04:00:00.000Z,,True,,[],QOVS99766,Homesale,,,False,True,fulfillment,me2,"['fulfillment', 'mandatory_free_shipping']",,,118807519,HOMESALE.COM.CO,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '9962837', 'value_name': 'Home Sale', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '9962837', 'name': 'Home Sale', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'FLYWHEEL_WEIGHT', 'name': 'Peso del volante de inercia', 'value_id': '7775568', 'value_name': '13 kg', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': '7775568', 'name': '13 kg', 'struct': {'number': 13, 'unit': 'kg'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 13, 'value_struct.unit': 'kg'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3039037873642762}], 'source': 3039037873642762, 'value_type': 'list'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '115815', 'value_name': 'Spinning', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '115815', 'name': 'Spinning', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '100 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '100 cm', 'struct': {'number': 100, 'unit': 'cm'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit', 'value_struct.number': 100, 'value_struct.unit': 'cm'}","{'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '25000 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '25000 g', 'struct': {'number': 25000, 'unit': 'g'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit', 'value_struct.number': 25000, 'value_struct.unit': 'g'}",,,,,,,,36.0,15813.89,0.0,COP,
6,MCO1722090248,Colchón Inflable Femmto Hf6001 Color Beige Hasta 130kg De  90cm X 200cm X 7cm,new,853609-MLU72564950762_112023,MCO29179543,gold_special,https://www.mercadolibre.com.co/colchon-inflable-femmto-hf6001-color-beige-hasta-130kg-de-90cm-x-200cm-x-7cm/p/MCO29179543,buy_it_now,MCO,MCO47745,MCO-AIR_MATTRESSES,http://http2.mlstatic.com/D_853609-MLU72564950762_112023-I.jpg,COP,7,120959,320900.0,,50,2094.0,True,True,2043-07-13T04:00:00.000Z,,True,,[],WBTY19039,Femmto Healthcare,,,False,True,fulfillment,me2,"['fulfillment', 'mandatory_free_shipping']",,,1299679414,FEMMTO HEALTHCARE_COL,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '1007168', 'value_name': 'Femmto', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1007168', 'name': 'Femmto', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}","{'id': 'LENGTH', 'name': 'Largo', 'value_id': '216346', 'value_name': '200 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': '216346', 'name': '200 cm', 'struct': {'unit': 'cm', 'number': 200}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 200, 'value_struct.unit': 'cm'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '20970877', 'value_name': 'HF6001', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '20970877', 'name': 'HF6001', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '27 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '27 cm', 'struct': {'unit': 'cm', 'number': 27}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 27, 'value_struct.unit': 'cm'}","{'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '2780 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '2780 g', 'struct': {'number': 2780, 'unit': 'g'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 2780, 'value_struct.unit': 'g'}","{'id': 'WEIGHT', 'name': 'Peso', 'value_id': '37783', 'value_name': '1.4 kg', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': '37783', 'name': '1.4 kg', 'struct': {'number': 1.4, 'unit': 'kg'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 1.4, 'value_struct.unit': 'kg'}",,,,,,,36.0,3359.97,0.0,COP,
7,MCO1372661529,Pedal Para Bicicleta De Ruta Shimano Pd-rs500 16cm Una Cara,new,716108-MLU71713633624_092023,MCO27126724,gold_special,https://www.mercadolibre.com.co/pedal-para-bicicleta-de-ruta-shimano-pd-rs500-16cm-una-cara/p/MCO27126724,buy_it_now,MCO,MCO158242,MCO-BICYCLE_PEDALS,http://http2.mlstatic.com/D_716108-MLU71713633624_092023-I.jpg,COP,8,179536,188986.0,,1,,True,True,2043-12-13T04:00:00.000Z,,True,,[],,,,,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,271509738,HELLOFTHENORTHSTORE,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '229399', 'value_name': 'Shimano', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '229399', 'name': 'Shimano', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 7092}], 'source': 7092, 'value_type': 'list'}","{'id': 'LENGTH', 'name': 'Largo', 'value_id': None, 'value_name': '7 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '7 cm', 'struct': {'unit': 'cm', 'number': 7}, 'source': 7092}], 'source': 7092, 'value_type': 'number_unit', 'value_struct.number': 7, 'value_struct.unit': 'cm'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '24318620', 'value_name': 'PD-RS500', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '24318620', 'name': 'PD-RS500', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'WEIGHT', 'name': 'Peso', 'value_id': '8084958', 'value_name': '0.32 kg', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': '8084958', 'name': '0.32 kg', 'struct': {'number': 0.32, 'unit': 'kg'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 0.32, 'value_struct.unit': 'kg'}",,,,,,,,,36.0,4987.11,0.0,COP,
8,MCO1362010743,"Xiaomi Series 8 Mi Band 8 Active 8 1.47  Caja De  Plástico  Blanca, Malla  Negra Sport Y Bisel  Negro M2302b1",new,660244-MLA74808090331_022024,MCO27854212,gold_special,https://www.mercadolibre.com.co/xiaomi-series-8-mi-band-8-active-8-147-caja-de-plastico-blanca-malla-negra-sport-y-bisel-negro-m2302b1/p/MCO27854212,buy_it_now,MCO,MCO414225,MCO-SMARTWATCHES,http://http2.mlstatic.com/D_660244-MLA74808090331_022024-I.jpg,COP,9,138592,179990.0,,1,,True,True,2043-11-13T04:00:00.000Z,,True,,[],,,,,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,134165426,PDA YSMARTPHONE,"{'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': '26934970', 'value_name': 'M2302B1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '26934970', 'name': 'M2302B1', 'struct': None, 'source': 4709228965570453}], 'source': 4709228965570453, 'value_type': 'string'}","{'id': 'BRAND', 'name': 'Marca', 'value_id': '59387', 'value_name': 'Xiaomi', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '59387', 'name': 'Xiaomi', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'DETAILED_MODEL', 'name': 'Modelo detallado', 'value_id': '22187951', 'value_name': 'Active', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '22187951', 'name': 'Active', 'struct': None, 'source': 4709228965570453}], 'source': 4709228965570453, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6402814585011704}], 'source': 6402814585011704, 'value_type': 'list'}","{'id': 'LINE', 'name': 'Línea', 'value_id': '106912', 'value_name': 'Series 8', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '106912', 'name': 'Series 8', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '27671551', 'value_name': 'Mi Band 8 Active', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '27671551', 'name': 'Mi Band 8 Active', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'WEIGHT', 'name': 'Peso', 'value_id': '17454597', 'value_name': '0.026 kg', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': '17454597', 'name': '0.026 kg', 'struct': {'unit': 'kg', 'number': 0.026}, 'source': 4709228965570453}], 'source': 4709228965570453, 'value_type': 'number_unit', 'value_struct.number': 0.026, 'value_struct.unit': 'kg'}",,,,,,,36.0,3849.78,0.0,COP,
