,id,title,condition,thumbnail_id,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,thumbnail,currency_id,order_backend,price,original_price,sale_price,available_quantity,official_store_id,use_thumbnail_id,accepts_mercadopago,variation_filters,stop_time,variations_data,winner_item_id,catalog_listing,discounts,promotions,inventory_id,official_store_name,store_pick_up,free_shipping,logistic_type,mode,tags,benefits,promise,id_seller,nickname,0,1,2,3,4,5,6,7,8,9,quantity,amount,rate,currency_id,id_differential_pricing
239,MCO1377278825,Puncionado Esfero De Punción Glucómetro Accu-chek Softclix Color Negro,new,986364-MLU74423487464_022024,MCO22861495,gold_special,https://www.mercadolibre.com.co/puncionado-esfero-de-puncion-glucometro-accu-chek-softclix-color-negro/p/MCO22861495,buy_it_now,MCO,MCO166749,MCO-BLOOD_GLUCOSE_METERS,http://http2.mlstatic.com/D_986364-MLU74423487464_022024-I.jpg,COP,40,40000,,,1,,True,True,,2043-12-28T04:00:00.000Z,,,True,,[],,,False,False,cross_docking,me2,['self_service_in'],,,266341729,INSUMOSPACIENTESDIABETES,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '15624935', 'value_name': 'Accu-Chek', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '15624935', 'name': 'Accu-Chek', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '18592043', 'value_name': 'Softclix', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '18592043', 'name': 'Softclix', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'WEIGHT', 'name': 'Peso', 'value_id': '6978488', 'value_name': '21 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': '6978488', 'name': '21 g', 'struct': {'unit': 'g', 'number': 21}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 21, 'value_struct.unit': 'g'}",,,,,,,36.0,1111.11,0.0,COP,
240,MCO1273985123,Lubricante Gel Intimo Anal Dilatador Sen Sexo Sin Dolor Sabor Neutro,new,868498-MCO52630299927_112022,MCO20899716,gold_special,https://www.mercadolibre.com.co/lubricante-gel-intimo-anal-dilatador-sen-sexo-sin-dolor-sabor-neutro/p/MCO20899716,buy_it_now,MCO,MCO181037,MCO-PERSONAL_LUBRICANTS_AND_GELS,http://http2.mlstatic.com/D_868498-MCO52630299927_112022-I.jpg,COP,41,19900,,,1,,True,True,,2043-03-16T04:00:00.000Z,,,True,,[],MPOF62663,,False,False,xd_drop_off,me2,['self_service_in'],,,1187176333,XTORE COL,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '15027261', 'value_name': 'Sen Íntimo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '15027261', 'name': 'Sen Íntimo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'list'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '13805156', 'value_name': 'Anal', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13805156', 'name': 'Anal', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'string'}","{'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'list'}","{'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': None, 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'number'}","{'id': 'UNIT_VOLUME', 'name': 'Volumen de la unidad', 'value_id': '138626', 'value_name': '10 mL', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': '138626', 'name': '10 mL', 'struct': {'unit': 'mL', 'number': 10}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 10, 'value_struct.unit': 'mL'}",,,,,36.0,552.78,0.0,COP,
241,MCO862245724,Tobillera Ortopedica Lesiones Ejercicio Ajustable Esguinze,new,859338-MCO74701675863_022024,,gold_pro,https://articulo.mercadolibre.com.co/MCO-862245724-tobillera-ortopedica-lesiones-ejercicio-ajustable-esguinze-_JM,buy_it_now,MCO,MCO180867,MCO-ORTHOPEDIC_ANKLE_BRACES,http://http2.mlstatic.com/D_859338-MCO74701675863_022024-I.jpg,COP,42,19900,,,100,,True,True,,2042-02-14T04:00:00.000Z,,,False,,[],,,False,False,cross_docking,me2,['self_service_in'],,,185878286,LOSMELAITOSDEMAITO,"{'id': 'BRAND', 'name': 'Marca', 'value_id': None, 'value_name': 'LUMAO', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'LUMAO', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': '7367', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': '7367', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'string'}","{'id': 'UNITS_PER_PACKAGE', 'name': 'Unidades por envase', 'value_id': None, 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'number'}",,,,,,,12.0,1658.33,0.0,COP,33602181.0
242,MCO807007778,Citrato De Magnesio (250gr) 100% Puro - g a $51,new,939033-MCO52421497031_112022,,gold_special,https://articulo.mercadolibre.com.co/MCO-807007778-citrato-de-magnesio-250gr-100-puro-_JM,buy_it_now,MCO,MCO8830,MCO-SUPPLEMENTS,http://http2.mlstatic.com/D_939033-MCO52421497031_112022-I.jpg,COP,43,25555,26900.0,,1,,True,True,['FLAVOR'],2044-01-18T04:10:54.314Z,"{'179488701341': {'thumbnail': 'http://http2.mlstatic.com/D_939033-MCO52421497031_112022-O.jpg', 'ratio': '0.61', 'name': '', 'pictures_qty': 4}}",,False,,[],,,False,False,cross_docking,me2,[],,,134025211,MADRETIERRA ONLINE,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '13429110', 'value_name': 'Madre Tierra', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13429110', 'name': 'Madre Tierra', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'list'}","{'id': 'LINE', 'name': 'Línea', 'value_id': '12708454', 'value_name': 'Minerales', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '12708454', 'name': 'Minerales', 'struct': None, 'source': 7092}], 'source': 7092, 'value_type': 'string'}","{'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'list'}","{'id': 'SERVING_WEIGHT', 'name': 'Peso de la porción', 'value_id': None, 'value_name': '0.3 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '0.3 g', 'struct': {'number': 0.3, 'unit': 'g'}, 'source': 3376461333454861}], 'source': 3376461333454861, 'value_type': 'number_unit', 'value_struct.number': 0.3, 'value_struct.unit': 'g'}","{'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': None, 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'number'}",,,,,36.0,709.86,0.0,COP,
243,MCO1322028837,Celluless Md Masajeador Anti Celulitis Vacunterapia Tonifica,new,983787-MCO31357369355_072019,MCO19713053,gold_pro,https://www.mercadolibre.com.co/celluless-md-masajeador-anti-celulitis-vacunterapia-tonifica/p/MCO19713053,buy_it_now,MCO,MCO180874,MCO-PORTABLE_ELECTRIC_MASSAGERS,http://http2.mlstatic.com/D_983787-MCO31357369355_072019-I.jpg,COP,44,48900,,,1,,True,True,,2043-07-29T04:00:00.000Z,,,True,,[],WBUB02138,,False,False,cross_docking,me2,['self_service_in'],,,628792052,8VENTAS.COM2,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '13356094', 'value_name': 'Cellules', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13356094', 'name': 'Cellules', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'list'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '13151148', 'value_name': 'MD', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13151148', 'name': 'MD', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '30 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '30 cm', 'struct': {'number': 30, 'unit': 'cm'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit', 'value_struct.number': 30, 'value_struct.unit': 'cm'}","{'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '560 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '560 g', 'struct': {'number': 560, 'unit': 'g'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit', 'value_struct.number': 560, 'value_struct.unit': 'g'}",,,,,,12.0,4075.0,0.0,COP,33602181.0
244,MCO1786113766,Vacumterapia Manual Recargable Terapia Vacio Anticelulitis Color Rojo,new,799827-MLU73822539719_012024,MCO25928411,gold_pro,https://www.mercadolibre.com.co/vacumterapia-manual-recargable-terapia-vacio-anticelulitis-color-rojo/p/MCO25928411,buy_it_now,MCO,MCO180874,MCO-PORTABLE_ELECTRIC_MASSAGERS,http://http2.mlstatic.com/D_799827-MLU73822539719_012024-I.jpg,COP,45,85900,,,1,,True,True,,2043-08-07T04:00:00.000Z,,,True,,[],JIRV59537,,False,False,fulfillment,me2,"['fulfillment', 'self_service_in']",,,632236208,MEGAOFERTAS_ONLINE,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '276243', 'value_name': 'Genérica', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '276243', 'name': 'Genérica', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '22789592', 'value_name': 'MA318-5', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '22789592', 'name': 'MA318-5', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '17.6 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '17.6 cm', 'struct': {'number': 17.6, 'unit': 'cm'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 17.6, 'value_struct.unit': 'cm'}","{'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '320 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '320 g', 'struct': {'number': 320, 'unit': 'g'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 320, 'value_struct.unit': 'g'}",,,,,,12.0,7158.33,0.0,COP,33602181.0
245,MCO2201246060,Guantes Descartables Examtex Examen Desechables Color Blanco Talle L De Látex Con Polvo X 100 Unidades,new,935821-MLA50251662420_062022,MCO18600159,gold_special,https://www.mercadolibre.com.co/guantes-descartables-examtex-examen-desechables-color-blanco-talle-l-de-latex-con-polvo-x-100-unidades/p/MCO18600159,buy_it_now,MCO,MCO169105,MCO-DISPOSABLE_GLOVES,http://http2.mlstatic.com/D_935821-MLA50251662420_062022-I.jpg,COP,46,18557,,,1,,True,True,,2044-02-01T04:00:00.000Z,,,True,,[],,,False,False,xd_drop_off,me2,[],,,97518544,DIEGOWHEELZ,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '11326288', 'value_name': 'Examtex', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '11326288', 'name': 'Examtex', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6402814585011704}], 'source': 6402814585011704, 'value_type': 'list'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '11365445', 'value_name': 'Examen desechables', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '11365445', 'name': 'Examen desechables', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}","{'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': '2726554', 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2726554', 'name': '1', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'number'}","{'id': 'UNITS_PER_PACKAGE', 'name': 'Unidades por envase', 'value_id': '131783', 'value_name': '100', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '131783', 'name': '100', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'number'}",,,,,,,,,
246,MCO882706510,Omega 3 1200mg X100 Softgel - Unidad a $55900,new,983682-MCO74104906717_012024,,gold_special,https://articulo.mercadolibre.com.co/MCO-882706510-omega-3-1200mg-x100-softgel-_JM,buy_it_now,MCO,MCO8830,MCO-SUPPLEMENTS,http://http2.mlstatic.com/D_983682-MCO74104906717_012024-I.jpg,COP,47,55900,,,50,,True,True,['FLAVOR'],2042-04-11T04:00:00.000Z,"{'174412798354': {'thumbnail': 'http://http2.mlstatic.com/D_983682-MCO74104906717_012024-O.jpg', 'ratio': '0.52', 'name': '', 'pictures_qty': 2, 'inventory_id': 'RLSS56465'}}",,False,,[],,,False,False,cross_docking,me2,['self_service_in'],,,739369410,MIRVITAMINAS,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '19874265', 'value_name': 'Healthy America', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '19874265', 'name': 'Healthy America', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'list'}","{'id': 'LINE', 'name': 'Línea', 'value_id': '8866747', 'value_name': 'Omega 3', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '8866747', 'name': 'Omega 3', 'struct': None, 'source': 7571550481372610}], 'source': 7571550481372610, 'value_type': 'string'}","{'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'list'}","{'id': 'SERVING_WEIGHT', 'name': 'Peso de la porción', 'value_id': None, 'value_name': '1 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '1 g', 'struct': {'number': 1, 'unit': 'g'}, 'source': 7092}], 'source': 7092, 'value_type': 'number_unit', 'value_struct.number': 1, 'value_struct.unit': 'g'}","{'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': None, 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'number'}",,,,,36.0,1552.78,0.0,COP,
247,MCO1248543881,Oxímetro De Pulso Para Dedo Home Life As-303 Púrpura,new,631303-MLA47516381617_092021,MCO18207762,gold_special,https://www.mercadolibre.com.co/oximetro-de-pulso-para-dedo-home-life-as-303-purpura/p/MCO18207762,buy_it_now,MCO,MCO166556,MCO-OXIMETERS,http://http2.mlstatic.com/D_631303-MLA47516381617_092021-I.jpg,COP,48,103900,,,1,,True,True,,2043-02-15T04:00:00.000Z,,,True,,[],,,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,52773616,BACATÁ COMMERCE,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '102250', 'value_name': 'Home Life', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '102250', 'name': 'Home Life', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '10751969', 'value_name': 'AS-303', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '10751969', 'name': 'AS-303', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}",,,,,,,,36.0,2886.11,0.0,COP,
248,MCO1584629228,Lubricante Natural Sen Intimo Neutro A Base De Agua 500ml,new,783784-MCO51651692158_092022,MCO20899713,gold_special,https://www.mercadolibre.com.co/lubricante-natural-sen-intimo-neutro-a-base-de-agua-500ml/p/MCO20899713,buy_it_now,MCO,MCO180840,MCO-PERSONAL_LUBRICANTS_AND_GELS,http://http2.mlstatic.com/D_783784-MCO51651692158_092022-I.jpg,COP,49,39813,,,1,,True,True,,2043-07-01T12:41:04.000Z,,,True,,[],,,False,False,xd_drop_off,me2,[],,,216529702,VAINILLA FRAMBUESA,"{'id': 'UNITS_PER_PACKAGE', 'name': 'Unidades por envase', 'value_id': None, 'value_name': '1', 'attribute_group_id': '', 'attribute_group_name': '', 'value_struct': None, 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'integer'}","{'id': 'BRAND', 'name': 'Marca', 'value_id': '15027261', 'value_name': 'Sen Íntimo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '15027261', 'name': 'Sen Íntimo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '2575527', 'value_name': 'Natural', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2575527', 'name': 'Natural', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'string'}","{'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}","{'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': '2726554', 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2726554', 'name': '1', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'number'}","{'id': 'UNIT_VOLUME', 'name': 'Volumen de la unidad', 'value_id': '189747', 'value_name': '500 mL', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': '189747', 'name': '500 mL', 'struct': {'unit': 'mL', 'number': 500}, 'source': 4709228965570453}], 'source': 4709228965570453, 'value_type': 'number_unit', 'value_struct.number': 500, 'value_struct.unit': 'mL'}",,,,36.0,1105.92,0.0,COP,
249,MCO1341079253,Balanza Bascula Pesa Digital Inteligente Vitalia Bluetooth Color Blanco,new,911351-MLA52524598037_112022,MCO19989934,gold_special,https://www.mercadolibre.com.co/balanza-bascula-pesa-digital-inteligente-vitalia-bluetooth-color-blanco/p/MCO19989934,buy_it_now,MCO,MCO169104,MCO-BODYWEIGHT_SCALES,http://http2.mlstatic.com/D_911351-MLA52524598037_112022-I.jpg,COP,50,84990,89990.0,,1,,True,True,,2043-09-17T04:00:00.000Z,,,True,,[],CPLH39396,,False,False,fulfillment,me2,"['fulfillment', 'self_service_out']",,,160820235,BUILDER CO,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '13890376', 'value_name': 'Linkon', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13890376', 'name': 'Linkon', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}","{'id': 'LENGTH', 'name': 'Largo', 'value_id': '570696', 'value_name': '28 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': '570696', 'name': '28 cm', 'struct': {'number': 28, 'unit': 'cm'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 28, 'value_struct.unit': 'cm'}","{'id': 'LINE', 'name': 'Línea', 'value_id': '13890377', 'value_name': 'Vitalia', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13890377', 'name': 'Vitalia', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '13890378', 'value_name': 'BODYBAL1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13890378', 'name': 'BODYBAL1', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '31 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '31 cm', 'struct': {'number': 31, 'unit': 'cm'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 31, 'value_struct.unit': 'cm'}","{'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '1660 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '1660 g', 'struct': {'number': 1660, 'unit': 'g'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit', 'value_struct.number': 1660, 'value_struct.unit': 'g'}",,,,36.0,2360.83,0.0,COP,
