,id,title,condition,thumbnail_id,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,thumbnail,currency_id,order_backend,price,original_price,sale_price,available_quantity,official_store_id,use_thumbnail_id,accepts_mercadopago,shipping,stop_time,seller,attributes,installments,winner_item_id,catalog_listing,discounts,promotions,differential_pricing,inventory_id,official_store_name,variation_filters,variations_data,store_pick_up,free_shipping,logistic_type,mode,tags,benefits,promise,id_seller,nickname,0,1,2,3,4,5,6,7,8,9,quantity,amount,rate,currency_id,id_differential_pricing
0,MCO1954183874,Encendedor De Arco Eléctrico Recargabl - - g a $800,new,639944-MLU72629927583_112023,MCO25532476,gold_pro,https://www.mercadolibre.com.co/encendedor-de-arco-electrico-recargabl-g-a/p/MCO25532476,buy_it_now,MCO,MCO172908,MCO-LIGHTERS,http://http2.mlstatic.com/D_639944-MLU72629927583_112023-I.jpg,COP,1,29413,,,1,,True,True,"{'store_pick_up': False, 'free_shipping': False, 'logistic_type': 'xd_drop_off', 'mode': 'me2', 'tags': ['self_service_in'], 'benefits': None, 'promise': None}",2043-10-04T04:00:00.000Z,"{'id': 209466937, 'nickname': 'MIREYA BERMUDEZ'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '276243', 'value_name': 'Genérica', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '276243', 'name': 'Genérica', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1505}], 'source': 1505, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '22241944', 'value_name': 'Encendido', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '22241944', 'name': 'Encendido', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '3086623', 'value_name': 'Moderno', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '3086623', 'name': 'Moderno', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': '2726554', 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2726554', 'name': '1', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'number'}]","{'quantity': 12, 'amount': 2451.08, 'rate': 0, 'currency_id': 'COP'}",,True,,[],{'id': 33602181},,,,,False,False,xd_drop_off,me2,['self_service_in'],,,209466937,MIREYA BERMUDEZ,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '276243', 'value_name': 'Genérica', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '276243', 'name': 'Genérica', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1505}], 'source': 1505, 'value_type': 'list'}","{'id': 'LINE', 'name': 'Línea', 'value_id': '22241944', 'value_name': 'Encendido', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '22241944', 'name': 'Encendido', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '3086623', 'value_name': 'Moderno', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '3086623', 'name': 'Moderno', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}","{'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': '2726554', 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2726554', 'name': '1', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'number'}",,,,,12.0,2451.08,0.0,COP,33602181.0
1,MCO2040964306,Kit Juguete Tatuajes Temporales Niñas Marcadores Y Plantilla Color Unico,new,882627-MLU73551332527_122023,MCO27699247,gold_special,https://www.mercadolibre.com.co/kit-juguete-tatuajes-temporales-ninas-marcadores-y-plantilla-color-unico/p/MCO27699247,buy_it_now,MCO,MCO412101,MCO-TEMPORARY_TATTOOS,http://http2.mlstatic.com/D_882627-MLU73551332527_122023-I.jpg,COP,2,45000,,,1,,True,True,"{'store_pick_up': False, 'free_shipping': False, 'logistic_type': 'xd_drop_off', 'mode': 'me2', 'tags': ['self_service_in'], 'benefits': None, 'promise': None}",2043-11-16T04:00:00.000Z,"{'id': 333488601, 'nickname': 'ZMEGASTORE'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '25293297', 'value_name': 'Girl´s Creators', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '25293297', 'name': 'Girl´s Creators', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'list'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '25293298', 'value_name': 'Tatto Art Pen', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '25293298', 'name': 'Tatto Art Pen', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'UNITS_PER_PACKAGE', 'name': 'Unidades por envase', 'value_id': None, 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'number'}]","{'quantity': 36, 'amount': 1250, 'rate': 0, 'currency_id': 'COP'}",,True,,[],,,,,,False,False,xd_drop_off,me2,['self_service_in'],,,333488601,ZMEGASTORE,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '25293297', 'value_name': 'Girl´s Creators', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '25293297', 'name': 'Girl´s Creators', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'list'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '25293298', 'value_name': 'Tatto Art Pen', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '25293298', 'name': 'Tatto Art Pen', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'UNITS_PER_PACKAGE', 'name': 'Unidades por envase', 'value_id': None, 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'number'}",,,,,,,36.0,1250.0,0.0,COP,
2,MCO1271505205,Liquido Para Recargar Encendedores  Zippo Combustible,new,718690-MCO74113424919_012024,MCO21296234,gold_special,https://www.mercadolibre.com.co/liquido-para-recargar-encendedores-zippo-combustible/p/MCO21296234,buy_it_now,MCO,MCO172908,MCO-LIGHTERS,http://http2.mlstatic.com/D_718690-MCO74113424919_012024-I.jpg,COP,3,22900,,,500,327.0,True,True,"{'store_pick_up': False, 'free_shipping': False, 'logistic_type': 'custom', 'mode': 'custom', 'tags': ['is_flammable'], 'benefits': None, 'promise': None}",2043-03-10T04:00:00.000Z,"{'id': 264866970, 'nickname': 'GOIMPORTACIONES'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '12066508', 'value_name': 'Zippo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '12066508', 'name': 'Zippo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '16030693', 'value_name': 'Combustible gasolina', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '16030693', 'name': 'Combustible gasolina', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '23807059', 'value_name': '118 ml', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '23807059', 'name': '118 ml', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': '2726554', 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2726554', 'name': '1', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'number'}, {'id': 'UNITS_PER_PACKAGE', 'name': 'Unidades por envase', 'value_id': '7386989', 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '7386989', 'name': '1', 'struct': None, 'source': 4709228965570453}], 'source': 4709228965570453, 'value_type': 'number'}]","{'quantity': 36, 'amount': 636.11, 'rate': 0, 'currency_id': 'COP'}",,True,,[],,,Zippo,,,False,False,custom,custom,['is_flammable'],,,264866970,GOIMPORTACIONES,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '12066508', 'value_name': 'Zippo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '12066508', 'name': 'Zippo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}","{'id': 'LINE', 'name': 'Línea', 'value_id': '16030693', 'value_name': 'Combustible gasolina', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '16030693', 'name': 'Combustible gasolina', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '23807059', 'value_name': '118 ml', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '23807059', 'name': '118 ml', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}","{'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': '2726554', 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2726554', 'name': '1', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'number'}","{'id': 'UNITS_PER_PACKAGE', 'name': 'Unidades por envase', 'value_id': '7386989', 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '7386989', 'name': '1', 'struct': None, 'source': 4709228965570453}], 'source': 4709228965570453, 'value_type': 'number'}",,,,36.0,636.11,0.0,COP,
3,MCO1459172566,Encendedor De Estufas Tokai 5000 Encen - g a $19990,new,685089-MLU74979500447_032024,MCO22074410,gold_pro,https://www.mercadolibre.com.co/encendedor-de-estufas-tokai-5000-encendidas/p/MCO22074410,buy_it_now,MCO,MCO172908,MCO-LIGHTERS,http://http2.mlstatic.com/D_685089-MLU74979500447_032024-I.jpg,COP,4,19990,,,1,,True,True,"{'store_pick_up': False, 'free_shipping': False, 'logistic_type': 'xd_drop_off', 'mode': 'me2', 'tags': [], 'benefits': None, 'promise': None}",2043-04-11T04:00:00.000Z,"{'id': 119453692, 'nickname': 'SET LIFE'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '11210867', 'value_name': 'Tokai', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '11210867', 'name': 'Tokai', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': None, 'value_name': 'Encendedor', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'Encendedor', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '17262357', 'value_name': 'ENCENDEDOR', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '17262357', 'name': 'ENCENDEDOR', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}, {'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': '2726554', 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2726554', 'name': '1', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'number'}]","{'quantity': 12, 'amount': 1665.83, 'rate': 0, 'currency_id': 'COP'}",,True,,[],{'id': 33602181},,,,,False,False,xd_drop_off,me2,[],,,119453692,SET LIFE,"{'id': 'BRAND', 'name': 'Marca', 'value_id': '11210867', 'value_name': 'Tokai', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '11210867', 'name': 'Tokai', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}","{'id': 'LINE', 'name': 'Línea', 'value_id': None, 'value_name': 'Encendedor', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'Encendedor', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'string'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': '17262357', 'value_name': 'ENCENDEDOR', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '17262357', 'name': 'ENCENDEDOR', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}","{'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}","{'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': '2726554', 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2726554', 'name': '1', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'number'}",,,,,12.0,1665.83,0.0,COP,33602181.0
4,MCO1484673424,Encendedor Eléctrico Recargable,new,866576-MCO54965965303_042023,,gold_special,https://articulo.mercadolibre.com.co/MCO-1484673424-encendedor-electrico-recargable-_JM,buy_it_now,MCO,MCO172908,MCO-LIGHTERS,http://http2.mlstatic.com/D_866576-MCO54965965303_042023-I.jpg,COP,5,28249,68900.0,,1,,True,True,"{'store_pick_up': False, 'free_shipping': False, 'logistic_type': 'cross_docking', 'mode': 'me2', 'tags': ['self_service_in'], 'benefits': None, 'promise': None}",2043-04-17T04:00:00.000Z,"{'id': 209052967, 'nickname': 'INVERSIONES JPA'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': None, 'value_name': 'ARC BBQ Lighter', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'ARC BBQ Lighter', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': None, 'value_name': 'Recargable', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'Recargable', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': 'JL889-2', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'JL889-2', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'string'}, {'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}, {'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': None, 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 2579503448603610}], 'source': 2579503448603610, 'value_type': 'number'}]","{'quantity': 36, 'amount': 784.69, 'rate': 0, 'currency_id': 'COP'}",,False,,[],,,,,,False,False,cross_docking,me2,['self_service_in'],,,209052967,INVERSIONES JPA,"{'id': 'BRAND', 'name': 'Marca', 'value_id': None, 'value_name': 'ARC BBQ Lighter', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'ARC BBQ Lighter', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'string'}","{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}","{'id': 'LINE', 'name': 'Línea', 'value_id': None, 'value_name': 'Recargable', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'Recargable', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'string'}","{'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': 'JL889-2', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'JL889-2', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'string'}","{'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}","{'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': None, 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 2579503448603610}], 'source': 2579503448603610, 'value_type': 'number'}",,,,,36.0,784.69,0.0,COP,
